what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1372929151296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1372929172393
activated,perspective,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.perspective",1372929174982
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372929176773
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372929179473
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372929180296
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372929180296
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1372929180311
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.closeProject",1372929189158
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372929221594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372929228860
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372929234075
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372929234128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372929235666
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372929264005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372929265783
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372929269360
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372929270874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372929283466
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372929287736
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1372929287747
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.closeProject",1372929290320
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372929298170
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372929299156
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372929299208
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1372929302759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372929306920
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372929312227
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372929313363
