what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400722453
activated,view,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.view",1372400722920
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372400723403
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372400724338
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400733514
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400734344
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400736096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400750564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400751689
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400753172
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372400759854
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372400765624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400785644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400793670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400794769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400795951
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1372400797957
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372400798488
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372400799407
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372400800701
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400801362
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400811035
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372400813304
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372400813414
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372400813853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400816997
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400856678
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400858415
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400869034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400869621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400872738
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372400885878
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372400886559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400891541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400946683
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1372400950936
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1372400961834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400977059
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400979195
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1372400991826
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372400992068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372400996004
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372401023785
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372401026184
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372401027228
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372401027228
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1372401028885
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372401031601
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372401032922
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372401033040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372401046321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372401048298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372401052383
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372401056613
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372401065551
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372401067904
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1372401080283
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372401087608
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372401087875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372401104821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372401106117
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372401113776
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372401113776
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372401115139
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372401116994
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1372401120239
