what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408720232
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408724762
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.activateEditor",1372408729527
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.activateEditor",1372408730168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408732039
started,bundle,org.eclipse.ui.cheatsheets,3.4.0.v20100427,"org.eclipse.ui.cheatsheets",1372408735348
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408751393
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408753392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408753524
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408753713
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408753726
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408753865
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408756143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408756726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408770647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408772087
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408854032
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1372408856809
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408857925
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408869532
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408869622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408873174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1372408873176
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1372408874086
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1372408874166
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1372408874294
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1372408874418
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1372408874437
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1372408874440
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1372408874539
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1372408874541
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.closeProject",1372408875765
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372408878644
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372408878683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408880645
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408882245
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372408883048
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1372408883607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408883821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408886054
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1372408886072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408886589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408889943
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372408889996
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372408890965
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372408892055
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372408894824
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408895478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408900076
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1372408900085
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1372408900224
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372408901084
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1372408903080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1372408905260
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1372408910368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1372408963475
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1372408968822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408970877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408972449
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408972495
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408973899
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1372408973913
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1372408974083
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1372408974121
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1372408977875
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1372408977875
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1372408978039
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1372408978039
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1372408978203
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1372408978203
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372408978803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1372408980926
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1372408981544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1372408986526
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372408988540
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372409001904
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1372409002985
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372409004558
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372409005615
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372409006347
executed,command,,,"AUTOGEN:::org.eclipse.php.editor.ruler.actions/org.eclipse.php.internal.ui.editor.PhpSelectRulerAction",1372409007802
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1372409010030
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1372409010251
activated,perspective,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui.PHPDebugPerspective",1372409010394
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372409010613
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1372409015600
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1372409016311
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1372409017071
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1372409019176
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1372409019250
activated,view,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.debug.ui.PHPDebugOutput",1372409020270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1372409020523
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1372409021430
activated,perspective,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.perspective",1372409023647
activated,view,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.debug.ui.PHPBrowserOutput",1372409023651
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372409024477
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372409025213
started,bundle,org.eclipse.help.base,3.5.3.v201102101200,"org.eclipse.help.base",1372409030514
started,bundle,org.eclipse.help.ui,3.5.3.r36_20101116,"org.eclipse.help.ui",1372409030531
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1372409030797
opened,view,org.eclipse.help.ui,3.5.3.r36_20101116,"org.eclipse.help.ui.HelpView",1372409031066
activated,view,org.eclipse.help.ui,3.5.3.r36_20101116,"org.eclipse.help.ui.HelpView",1372409031153
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1372409031643
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372409033142
closed,view,org.eclipse.help.ui,3.5.3.r36_20101116,"org.eclipse.help.ui.HelpView",1372409033157
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372409036360
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1372409036362
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1372409037076
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372409037077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372409041992
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372409043389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372409043852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372409047220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1372409050126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372409050780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372409056447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1372409056475
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372409057929
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1372409057957
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1372409060223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1372409062678
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1372409063399
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1372409064651
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1372409064978
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1372409095683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372409096903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372409099559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372409099596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1372409100611
